X_deg,Y_deg,Pop,GridCellArea,Country,ElecPop,WindVel,GHI,TravelHours,Elevation,ResidentialDemandTierCustom,Slope,NightLights,LandCover,SubstationDist,TransformerDist,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,IsUrban,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,id,GridPenalty,WindCF,PopStartYear,ElecPopCalib,Pop2025High,Pop2025Low,Pop2030High,Pop2030Low,Pop2018,ElecStart,GridDistCalibElec,FinalElecCode2018,MVConnectDist,minTDdist,Pop2025,NewConnections2025,NumPeoplePerHH,Tier,EnergyPerSettlement2025,TotalEnergyPerCell,SADieselFuelCost2025,MGDieselFuelCost2025,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,Pop2030,NewConnections2030,EnergyPerSettlement2030,SADieselFuelCost2030,MGDieselFuelCost2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Grid2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,InvestmentCapita2030,FinalElecCode2030,NewCapacity2030
42.19924,11.50713,45.53018,0.009,Djibouti,0.0,6.87908,2255.0,4.2,688.0,175.8125,7.62653,0.0,7,66.38,9999,87.918,1.792,9.709,9.709,9.917,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,772,1.1076348,0.19638489,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,1.792,51.721146,51.721146,7.7,4,5849.589,5964.2,49.49158,30.736599,99.0,0.31064945,0.44670197,99,99,0.28158128,SA_PV2025,0.28158128,3.0,99.0,0.0,0,SA_PV2025,0.28158128,3.0,12883.795,1,249.1011,3.0,2.8822806,52.73452,1.0133759,114.61138,49.49158,30.736599,99.0,6.6489053,6.7844334,99,99,0.6134384,SA_PV2030,0.6134384,3.0,99.0,0.0,0,SA_PV2030,0.6134384,3.0,316.9914,1,312.80734,3.0,0.05647272
43.1144,11.50796,15.27971,0.009,Djibouti,0.0,4.51486,2148.0,0.1,43.0,175.8125,0.6607,1.21062,16,7.071,9999,1.426,1.426,0.0,0.0,2.296,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,769,1.1699331,0.053211812,16.892202,0.0,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.886135,30.180838,99.0,0.5137588,99.0,99,99,0.2956079,SA_PV2025,0.2956079,3.0,99.0,0.0,0,SA_PV2025,0.2956079,3.0,4539.1216,1,261.50977,3.0,1.0154635,17.697453,0.34008408,38.463028,35.886135,30.180838,99.0,16.524801,99.0,99,99,0.6439961,SA_PV2030,0.6439961,3.0,99.0,0.0,0,SA_PV2030,0.6439961,3.0,111.68002,1,328.38943,3.0,0.019896042
43.16858,11.50796,15.27971,0.009,Djibouti,15.27971,4.31746,2170.0,0.08333,14.0,175.8125,0.60137,1.25362,7,8.116,9999,6.708,6.708,0.0,0.0,1.012,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,770,1.1699331,0.04454529,16.892202,16.892202,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.83082,30.178577,99.0,0.511801,99.0,99,99,0.29261094,SA_PV2025,0.29261094,3.0,99.0,0.0,0,SA_PV2025,0.29261094,3.0,4493.103,1,258.85852,3.0,1.0051684,17.697453,0.34008408,38.463028,35.83082,30.178577,99.0,16.522852,99.0,99,99,0.6374671,SA_PV2030,0.6374671,3.0,99.0,0.0,0,SA_PV2030,0.6374671,3.0,110.54778,1,325.06015,3.0,0.019694332
43.17024,11.5088,15.27971,0.009,Djibouti,15.27971,4.36067,2170.0105,0.08333,13.97351,175.8125,0.60137,1.25362,7,8.136,9999,6.836,6.836,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,768,1.1699331,0.0463794,16.892202,16.892202,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.83082,30.178577,99.0,0.51180005,99.0,99,99,0.29260954,SA_PV2025,0.29260954,3.0,99.0,0.0,0,SA_PV2025,0.29260954,3.0,4493.081,1,258.85727,3.0,1.0051636,17.697453,0.34008408,38.463028,35.83082,30.178577,99.0,16.52285,99.0,99,99,0.637464,SA_PV2030,0.637464,3.0,99.0,0.0,0,SA_PV2030,0.637464,3.0,110.54724,1,325.05856,3.0,0.019694235
43.11273,11.50921,30.55942,0.017,Djibouti,0.0,4.54193,2148.0,0.1,43.0,175.8125,0.6607,0.0,16,6.981,9999,1.193,1.193,0.0,0.0,2.068,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,764,1.1699331,0.054456692,33.784405,0.0,34.714737,33.910526,35.394905,34.0009,33.784405,0,9999,99,0.0,0.0,34.714737,34.714737,7.7,4,3926.1877,4003.1138,35.886135,30.180838,99.0,0.38141432,99.0,99,99,0.2956079,SA_PV2025,0.2956079,3.0,99.0,0.0,0,SA_PV2025,0.2956079,3.0,9078.243,1,261.50977,3.0,2.030927,35.394905,0.68016815,76.926056,35.886135,30.180838,99.0,9.797238,99.0,99,99,0.6439961,SA_PV2030,0.6439961,3.0,99.0,0.0,0,SA_PV2030,0.6439961,3.0,223.36005,1,328.38943,3.0,0.039792083
43.16608,11.50921,61.11884,0.017,Djibouti,61.11884,4.38876,2170.0,0.08333,14.0,175.8125,0.60137,1.10991,7,7.855,9999,6.407,6.407,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,765,1.1699331,0.047590863,67.56881,67.56881,69.429474,67.82105,70.78981,68.0018,67.56881,0,9999,99,0.0,0.0,69.429474,69.429474,7.7,4,7852.3755,8006.2275,35.83082,30.178577,99.0,0.30041075,99.0,99,99,0.29261094,SA_PV2025,0.29261094,3.0,99.0,0.0,0,SA_PV2025,0.29261094,3.0,17972.412,1,258.85852,3.0,4.0206738,70.78981,1.3603363,153.85211,35.83082,30.178577,99.0,5.7716217,99.0,99,99,0.6374671,SA_PV2030,0.6374671,3.0,99.0,0.0,0,SA_PV2030,0.6374671,3.0,442.19113,1,325.06015,3.0,0.07877733
43.18025,11.50963,15.27971,0.009,Djibouti,15.27971,4.46612,2171.8354,0.08882,8.34129,289.6875,0.60775,1.03885,7,8.713,9999,7.76,7.76,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,766,1.1699331,0.05100418,16.892202,16.892202,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.849037,30.179321,99.0,0.5116395,99.0,99,99,0.29236367,SA_PV2025,0.29236367,3.0,99.0,0.0,0,SA_PV2025,0.29236367,3.0,4489.3057,1,258.63977,3.0,1.004319,17.697453,0.34008408,38.463028,35.849037,30.179321,99.0,16.522692,99.0,99,99,0.6369284,SA_PV2030,0.6369284,3.0,99.0,0.0,0,SA_PV2030,0.6369284,3.0,110.45436,1,324.78546,3.0,0.01967769
43.18191,11.50963,61.11884,0.009,Djibouti,61.11884,4.47393,2171.0,0.11667,5.0,289.6875,0.60775,0.91483,7,8.83,9999,7.934,7.934,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,767,1.1699331,0.05135498,67.56881,67.56881,69.429474,67.82105,70.78981,68.0018,67.56881,0,9999,99,0.0,0.0,69.429474,69.429474,7.7,4,7852.3755,8006.2275,35.941456,30.183098,99.0,0.2917449,99.0,99,99,0.29247618,MG_PV2025,0.2917449,5.0,99.0,0.0,0,MG_PV2025,0.2917449,5.0,19883.049,1,286.37762,5.0,4.4791822,70.78981,1.3603363,153.85211,35.941456,30.183098,99.0,0.2308523,99.0,99,99,0.6371735,MG_PV2030,0.2308523,5.0,0.06976369,0.0,1,Grid2030,0.06976369,1.0,95.284164,1,70.04457,1.0,0.023940876
42.10585,11.51046,3141.5828,0.341,Djibouti,3096.0525,4.67795,2249.8552,1.7244,229.4809,175.8125,2.20529,0.26254,16,75.031,9999,97.221,0.0,0.0,0.0,0.0,99,0,0,2,421.5493,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1373,1.1418033,0.060910143,3473.119,3422.7837,3982.9688,3890.6982,4392.3584,4219.3687,3473.119,0,9999,99,0.0,0.0,3982.9688,3982.9688,6.5,5,1679017.6,1851595.6,41.276546,30.401028,99.0,0.19578096,99.0,99,99,0.43880644,MG_PV2025,0.19578096,5.0,99.0,0.0,0,MG_PV2025,0.19578096,5.0,2888039.5,1,725.0972,5.0,924.18335,4392.3584,409.3899,172578.03,41.276546,30.401028,99.0,0.19417807,99.0,99,99,0.28569022,MG_PV2030,0.19417807,5.0,0.044710353,0.0,1,Grid2030,0.044710353,1.0,83236.67,1,203.31882,1.0,26.854809
43.16358,11.51046,15.27971,0.009,Djibouti,15.27971,4.40883,2170.0,0.08333,14.0,175.8125,0.60137,1.32179,16,7.599,9999,6.087,6.087,1.059,1.059,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,763,1.1699331,0.048465606,16.892202,16.892202,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,1.059,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.83082,30.178577,99.0,0.511801,99.0,99,99,0.29261094,SA_PV2025,0.29261094,3.0,99.0,0.0,0,SA_PV2025,0.29261094,3.0,4493.103,1,258.85852,3.0,1.0051684,17.697453,0.34008408,38.463028,35.83082,30.178577,99.0,16.522852,99.0,99,99,0.6374671,SA_PV2030,0.6374671,3.0,99.0,0.0,0,SA_PV2030,0.6374671,3.0,110.54778,1,325.06015,3.0,0.019694332
43.17634,11.51078,550.0696,0.137,Djibouti,550.0696,4.48722,2172.0,0.08333,9.0,236.8877,0.64257,3.17425,7,8.347,9999,7.316,7.316,0.0,0.0,0.0,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,761,1.1699331,0.05195452,608.11926,608.11926,624.86523,610.38947,637.1083,612.01624,608.11926,0,9999,99,0.0,0.0,624.86523,624.86523,7.7,4,70671.38,72056.05,35.83082,30.178577,99.0,0.23952769,99.0,99,99,0.29234153,MG_PV2025,0.23952769,5.0,99.0,0.0,0,MG_PV2025,0.23952769,5.0,147814.47,1,236.55415,5.0,40.29408,637.1083,12.243027,1384.6691,35.83082,30.178577,99.0,0.23889443,99.0,99,99,0.6368801,MG_PV2030,0.23889443,5.0,0.07711114,0.0,1,Grid2030,0.07711114,1.0,913.1951,1,74.589005,1.0,0.21546789
42.93937,11.5113,15.27971,0.009,Djibouti,0.0,5.22826,2075.0,0.86667,308.0,175.8125,0.61299,0.0,7,21.707,9999,15.852,2.298,5.487,5.487,2.743,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,759,1.1418033,0.09009548,16.892202,0.0,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,2.298,17.357368,17.357368,7.7,4,1963.0939,2001.5569,38.430256,30.284761,99.0,0.5205524,99.0,99,99,0.3060076,SA_PV2025,0.3060076,3.0,99.0,0.0,0,SA_PV2025,0.3060076,3.0,4698.811,1,270.70987,3.0,1.0511881,17.697453,0.34008408,38.463028,38.430256,30.284761,99.0,16.531567,99.0,99,99,0.6666523,SA_PV2030,0.6666523,3.0,99.0,0.0,0,SA_PV2030,0.6666523,3.0,115.609,1,339.9424,3.0,0.020596
43.17108,11.5113,15.27971,0.009,Djibouti,15.27971,4.41453,2171.3723,0.08333,10.569,175.8125,0.60137,3.06665,16,7.959,9999,6.787,6.787,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,760,1.1699331,0.048715424,16.892202,16.892202,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.83082,30.178577,99.0,0.5116802,99.0,99,99,0.29242602,SA_PV2025,0.29242602,3.0,99.0,0.0,0,SA_PV2025,0.29242602,3.0,4490.263,1,258.69492,3.0,1.004533,17.697453,0.34008408,38.463028,35.83082,30.178577,99.0,16.522732,99.0,99,99,0.6370642,SA_PV2030,0.6370642,3.0,99.0,0.0,0,SA_PV2030,0.6370642,3.0,110.47791,1,324.8547,3.0,0.019681884
43.18441,11.5113,30.55942,0.009,Djibouti,30.55942,4.52476,2171.0,0.11667,5.0,289.6875,0.60775,1.17827,7,8.874,9999,8.086,8.086,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,762,1.1699331,0.05366554,33.784405,33.784405,34.714737,33.910526,35.394905,34.0009,33.784405,0,9999,99,0.0,0.0,34.714737,34.714737,7.7,4,3926.1877,4003.1138,35.941456,30.183098,99.0,0.3667356,99.0,99,99,0.29247618,SA_PV2025,0.29247618,3.0,99.0,0.0,0,SA_PV2025,0.29247618,3.0,8982.066,1,258.7393,3.0,2.0094109,35.394905,0.68016815,76.926056,35.941456,30.183098,99.0,9.147669,99.0,99,99,0.6371735,SA_PV2030,0.6371735,3.0,99.0,0.0,0,SA_PV2030,0.6371735,3.0,220.99371,1,324.91043,3.0,0.03937052
43.09106,11.51213,15.27971,0.009,Djibouti,0.0,4.59319,2125.0,0.11667,69.0,175.8125,0.71093,0.0,16,7.653,9999,1.088,1.088,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,756,1.1699331,0.056850236,16.892202,0.0,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.941456,30.183098,99.0,0.5158489,99.0,99,99,0.2988074,SA_PV2025,0.2988074,3.0,99.0,0.0,0,SA_PV2025,0.2988074,3.0,4588.251,1,264.34024,3.0,1.0264543,17.697453,0.34008408,38.463028,35.941456,30.183098,99.0,16.526882,99.0,99,99,0.6509664,SA_PV2030,0.6509664,3.0,99.0,0.0,0,SA_PV2030,0.6509664,3.0,112.888794,1,331.9438,3.0,0.020111388
43.11773,11.51213,30.55942,0.009,Djibouti,30.55942,4.58595,2148.0,0.1,43.0,175.8125,0.6607,1.62291,16,6.545,9999,1.528,1.528,0.0,0.0,2.179,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,757,1.1699331,0.056509316,33.784405,33.784405,34.714737,33.910526,35.394905,34.0009,33.784405,0,9999,99,0.0,0.0,34.714737,34.714737,7.7,4,3926.1877,4003.1138,35.886135,30.180838,99.0,0.36878142,99.0,99,99,0.2956079,SA_PV2025,0.2956079,3.0,99.0,0.0,0,SA_PV2025,0.2956079,3.0,9078.243,1,261.50977,3.0,2.030927,35.394905,0.68016815,76.926056,35.886135,30.180838,99.0,9.149706,99.0,99,99,0.6439961,SA_PV2030,0.6439961,3.0,99.0,0.0,0,SA_PV2030,0.6439961,3.0,223.36005,1,328.38943,3.0,0.039792083
43.17274,11.51213,15.27971,0.009,Djibouti,15.27971,4.40507,2172.0,0.08333,9.0,175.8125,0.64257,3.17425,16,7.99,9999,6.897,6.897,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,758,1.1699331,0.04830115,16.892202,16.892202,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.83082,30.178577,99.0,0.511625,99.0,99,99,0.29234153,SA_PV2025,0.29234153,3.0,99.0,0.0,0,SA_PV2025,0.29234153,3.0,4488.9653,1,258.62018,3.0,1.0042429,17.697453,0.34008408,38.463028,35.83082,30.178577,99.0,16.522676,99.0,99,99,0.6368801,SA_PV2030,0.6368801,3.0,99.0,0.0,0,SA_PV2030,0.6368801,3.0,110.445984,1,324.76083,3.0,0.019676197
43.0894,11.51255,30.55942,0.017,Djibouti,0.0,4.60475,2125.0,0.11667,69.0,175.8125,0.71093,0.0,16,7.715,9999,1.276,1.276,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,753,1.1699331,0.05739651,33.784405,0.0,34.714737,33.910526,35.394905,34.0009,33.784405,0,9999,99,0.0,0.0,34.714737,34.714737,7.7,4,3926.1877,4003.1138,35.941456,30.183098,99.0,0.38350442,99.0,99,99,0.2988074,SA_PV2025,0.2988074,3.0,99.0,0.0,0,SA_PV2025,0.2988074,3.0,9176.502,1,264.34024,3.0,2.0529087,35.394905,0.68016815,76.926056,35.941456,30.183098,99.0,9.799319,99.0,99,99,0.6509664,SA_PV2030,0.6509664,3.0,99.0,0.0,0,SA_PV2030,0.6509664,3.0,225.77759,1,331.9438,3.0,0.040222775
42.87769,11.51296,15.27971,0.009,Djibouti,0.0,4.92056,2098.6436,0.31164,489.83203,175.8125,3.29963,0.0,7,28.155,9999,21.972,5.568,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,752,1.1418033,0.0732018,16.892202,0.0,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,36.588444,30.209526,99.0,0.5183003,99.0,99,99,0.3025601,SA_PV2025,0.3025601,3.0,99.0,0.0,0,SA_PV2025,0.3025601,3.0,4645.8735,1,267.66003,3.0,1.0393454,17.697453,0.34008408,38.463028,36.588444,30.209526,99.0,16.529324,99.0,99,99,0.6591418,SA_PV2030,0.6591418,3.0,99.0,0.0,0,SA_PV2030,0.6591418,3.0,114.30654,1,336.11258,3.0,0.020363962
43.12232,11.51296,61.11884,0.017,Djibouti,61.11884,4.54696,2151.3198,0.1,37.46704,175.8125,0.52909,2.82856,16,6.376,9999,1.924,1.924,0.0,0.0,1.862,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,754,1.1699331,0.054689474,67.56881,67.56881,69.429474,67.82105,70.78981,68.0018,67.56881,0,9999,99,0.0,0.0,69.429474,69.429474,7.7,4,7852.3755,8006.2275,35.886135,30.180838,99.0,0.30207053,99.0,99,99,0.29515174,SA_PV2025,0.29515174,3.0,99.0,0.0,0,SA_PV2025,0.29515174,3.0,18128.469,1,261.10623,3.0,4.055586,70.78981,1.3603363,153.85211,35.886135,30.180838,99.0,5.7732744,99.0,99,99,0.64300233,SA_PV2030,0.64300233,3.0,99.0,0.0,0,SA_PV2030,0.64300233,3.0,446.03073,1,327.8827,3.0,0.07946136
43.16233,11.51296,45.83913,0.017,Djibouti,45.83913,4.42697,2170.0,0.08333,14.0,289.6875,0.60137,1.32179,16,7.291,9999,5.838,5.838,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,755,1.1699331,0.049262762,50.676605,50.676605,52.072105,50.865788,53.092358,51.00135,50.676605,0,9999,99,0.0,0.0,52.072105,52.072105,7.7,4,5889.2817,6004.671,35.83082,30.178577,99.0,0.3272307,99.0,99,99,0.29261094,SA_PV2025,0.29261094,3.0,99.0,0.0,0,SA_PV2025,0.29261094,3.0,13479.309,1,258.85852,3.0,3.0155053,53.092358,1.0202522,115.38909,35.83082,30.178577,99.0,7.137036,99.0,99,99,0.6374671,SA_PV2030,0.6374671,3.0,99.0,0.0,0,SA_PV2030,0.6374671,3.0,331.64334,1,325.06015,3.0,0.059082996
43.08773,11.5138,15.27971,0.009,Djibouti,0.0,4.53015,2127.1838,0.11667,68.56324,175.8125,0.64998,0.0,16,7.706,9999,1.49,1.49,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,749,1.1699331,0.05391332,16.892202,0.0,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.941456,30.183098,99.0,0.5156485,99.0,99,99,0.29850066,SA_PV2025,0.29850066,3.0,99.0,0.0,0,SA_PV2025,0.29850066,3.0,4583.5405,1,264.06888,3.0,1.0254005,17.697453,0.34008408,38.463028,35.941456,30.183098,99.0,16.526684,99.0,99,99,0.6502981,SA_PV2030,0.6502981,3.0,99.0,0.0,0,SA_PV2030,0.6502981,3.0,112.772896,1,331.603,3.0,0.020090742
43.11273,11.5138,30.55942,0.009,Djibouti,30.55942,4.53154,2147.083,0.0974,42.4149,175.8125,0.57586,0.99668,16,6.493,9999,0.0,0.0,0.0,0.0,1.669,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,750,1.1699331,0.053977307,33.784405,33.784405,34.714737,33.910526,35.394905,34.0009,33.784405,0,9999,99,0.0,0.0,34.714737,34.714737,7.7,4,3926.1877,4003.1138,35.87751,30.180485,99.0,0.3688639,99.0,99,99,0.29573417,SA_PV2025,0.29573417,3.0,99.0,0.0,0,SA_PV2025,0.29573417,3.0,9082.12,1,261.6215,3.0,2.0317943,35.394905,0.68016815,76.926056,35.87751,30.180485,99.0,9.149788,99.0,99,99,0.6442712,SA_PV2030,0.6442712,3.0,99.0,0.0,0,SA_PV2030,0.6442712,3.0,223.45544,1,328.52972,3.0,0.03980908
43.17024,11.5138,15.27971,0.009,Djibouti,15.27971,4.37884,2171.747,0.06877,13.12648,175.8125,0.56508,3.06665,16,7.68,9999,6.564,6.564,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,751,1.1699331,0.04716132,16.892202,16.892202,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.782505,30.176603,99.0,0.5116472,99.0,99,99,0.29237556,SA_PV2025,0.29237556,3.0,99.0,0.0,0,SA_PV2025,0.29237556,3.0,4489.4883,1,258.6503,3.0,1.0043598,17.697453,0.34008408,38.463028,35.782505,30.176603,99.0,16.5227,99.0,99,99,0.6369543,SA_PV2030,0.6369543,3.0,99.0,0.0,0,SA_PV2030,0.6369543,3.0,110.458855,1,324.79868,3.0,0.019678488
43.06439,11.51463,15.27971,0.009,Djibouti,15.27971,4.69718,2119.0,0.18333,87.0,175.8125,0.62534,18.51848,16,9.368,9999,3.822,3.822,0.0,0.0,2.701,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,748,1.1699331,0.061848626,16.892202,16.892202,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,36.16266,30.192133,99.0,0.5164016,99.0,99,99,0.2996535,SA_PV2025,0.2996535,3.0,99.0,0.0,0,SA_PV2025,0.2996535,3.0,4601.2427,1,265.0887,3.0,1.0293608,17.697453,0.34008408,38.463028,36.16266,30.192133,99.0,16.527433,99.0,99,99,0.6528096,SA_PV2030,0.6528096,3.0,99.0,0.0,0,SA_PV2030,0.6528096,3.0,113.20844,1,332.8837,3.0,0.020168334
42.08089,11.51546,45.53018,0.009,Djibouti,0.0,4.6739,2240.0,1.76667,199.0,175.8125,1.21438,0.0,16,77.642,9999,99.932,0.0,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,744,1.1418033,0.060713302,50.335052,0.0,51.721146,50.52296,52.73452,50.657608,50.335052,0,9999,99,0.0,0.0,51.721146,51.721146,7.7,4,5849.589,5964.2,41.416817,30.406757,99.0,0.3118812,99.0,99,99,0.28346688,SA_PV2025,0.28346688,3.0,99.0,0.0,0,SA_PV2025,0.28346688,3.0,12970.07,1,250.7692,3.0,2.9015818,52.73452,1.0133759,114.61138,41.416817,30.406757,99.0,6.6501317,99.0,99,99,0.61754626,SA_PV2030,0.61754626,3.0,99.0,0.0,0,SA_PV2030,0.61754626,3.0,319.1141,1,314.90204,3.0,0.056850884
43.11357,11.51546,15.27971,0.009,Djibouti,0.0,4.54868,2153.0,0.08333,31.0,175.8125,0.57586,0.0,16,6.291,9999,0.0,0.0,0.0,0.0,1.627,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,746,1.1699331,0.054769177,16.892202,0.0,17.357368,16.955263,17.697453,17.00045,16.892202,0,9999,99,0.0,0.0,17.357368,17.357368,7.7,4,1963.0939,2001.5569,35.83082,30.178577,99.0,0.5133103,99.0,99,99,0.2949214,SA_PV2025,0.2949214,3.0,99.0,0.0,0,SA_PV2025,0.2949214,3.0,4528.58,1,260.90247,3.0,1.0131052,17.697453,0.34008408,38.463028,35.83082,30.178577,99.0,16.524355,99.0,99,99,0.6425005,SA_PV2030,0.6425005,3.0,99.0,0.0,0,SA_PV2030,0.6425005,3.0,111.42066,1,327.6268,3.0,0.019849837
43.07346,11.51557,229.19565,0.068,Djibouti,229.19565,4.70939,2121.0642,0.17645,80.80721,175.8125,0.62534,9.94804,16,8.573,9999,2.981,2.981,0.0,0.0,1.784,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,743,1.1699331,0.062447798,253.38303,253.38303,260.36053,254.32893,265.4618,255.00676,253.38303,0,9999,99,0.0,0.0,260.36053,260.36053,7.7,4,29446.408,30023.354,36.139828,30.1912,99.0,0.2572322,99.0,99,99,0.29936188,MG_PV2025,0.2572322,5.0,99.0,0.0,0,MG_PV2025,0.2572322,5.0,66037.45,1,253.63849,5.0,17.192379,265.4618,5.101261,576.94543,36.139828,30.1912,99.0,0.2466779,99.0,99,99,0.6521743,MG_PV2030,0.2466779,5.0,0.080018595,0.0,1,Grid2030,0.080018595,1.0,389.67145,1,76.38728,1.0,0.08977829
